"rid","code","len","runtime_us","ts"
9771,200,5966,50957,2026-02-22 19:33:39.470
9772,200,5966,54204,2026-02-22 19:34:40.111
9773,200,5966,61755,2026-02-22 19:35:40.864
9774,200,5966,94602,2026-02-22 19:36:40.997
9775,200,5966,48808,2026-02-22 19:37:41.272
9776,200,5966,51718,2026-02-22 19:38:42.054
9777,200,5966,51005,2026-02-22 19:39:42.283
9778,200,5966,54395,2026-02-22 19:40:41.741
9779,200,5966,69799,2026-02-22 19:41:41.878
9780,200,5966,50945,2026-02-22 19:42:41.735
9781,200,5966,85968,2026-02-22 19:43:42.451
9782,200,5966,50503,2026-02-22 19:44:41.941
9783,200,5966,55233,2026-02-22 19:45:41.756
9784,200,5966,50486,2026-02-22 19:46:41.058
9785,200,5966,70811,2026-02-22 19:47:41.597
9786,200,5966,68406,2026-02-22 19:48:41.555
9787,200,5966,52638,2026-02-22 19:49:40.855
9788,200,5966,263796,2026-02-22 19:50:41.892
9789,200,5966,54976,2026-02-22 19:51:42.210
9790,200,5966,51788,2026-02-22 19:52:41.881
9791,200,5966,73572,2026-02-22 19:53:42.055
9792,200,5966,55633,2026-02-22 19:54:42.752
9793,200,5966,56077,2026-02-22 19:55:43.159
9794,200,5966,68822,2026-02-22 19:56:42.472
9795,200,5966,68524,2026-02-22 19:57:42.417
9796,200,5966,52433,2026-02-22 19:58:42.541
9797,200,5966,59436,2026-02-22 19:59:42.900
9798,200,5966,53706,2026-02-22 20:00:42.150
9799,200,5966,208676,2026-02-22 20:01:41.476
9800,200,5966,93308,2026-02-22 20:02:41.528
9801,200,5966,58118,2026-02-22 20:03:42.123
9802,200,5966,54930,2026-02-22 20:04:42.769
9803,200,5966,55410,2026-02-22 20:05:42.741
9804,200,5966,62103,2026-02-22 20:06:42.856
9805,200,5966,55994,2026-02-22 20:07:42.308
9806,200,5966,56367,2026-02-22 20:08:41.528
9807,200,5966,65104,2026-02-22 20:09:40.603
9808,200,5966,57337,2026-02-22 20:10:41.237
9809,200,5966,68044,2026-02-22 20:11:41.640
9810,200,5966,68348,2026-02-22 20:12:40.816
9811,200,5966,52901,2026-02-22 20:13:41.386
9812,200,5966,209470,2026-02-22 20:14:41.743
9813,200,5966,53860,2026-02-22 20:15:41.556
9814,200,5966,58441,2026-02-22 20:16:40.919
9815,200,5966,55685,2026-02-22 20:17:41.856
9816,200,5966,64044,2026-02-22 20:18:41.363
9817,200,5966,64051,2026-02-22 20:19:41.977
9818,200,5966,62945,2026-02-22 20:20:41.225
9819,200,5966,52074,2026-02-22 20:21:40.533
9820,200,5966,54043,2026-02-22 20:22:41.548
9821,200,5966,60942,2026-02-22 20:23:41.921
9822,200,5966,55308,2026-02-22 20:24:42.057
9823,200,5966,54136,2026-02-22 20:25:43.095
9824,200,5966,55615,2026-02-22 20:26:43.523
9825,200,5966,49132,2026-02-22 20:27:44.460
9826,200,5966,54213,2026-02-22 20:28:44.618
9827,200,5966,59772,2026-02-22 20:29:45.120
9828,200,5966,64832,2026-02-22 20:30:45.156
9829,200,5966,68344,2026-02-22 20:31:45.286
9830,200,5966,54064,2026-02-22 20:32:45.985
9831,200,5966,62846,2026-02-22 20:33:45.685
9832,200,5966,61475,2026-02-22 20:34:45.584
9833,200,5966,75621,2026-02-22 20:35:44.851
9834,200,5966,54580,2026-02-22 20:36:45.844
9835,200,5966,50354,2026-02-22 20:37:46.323
9836,200,5966,260051,2026-02-22 20:38:46.079
9837,200,5966,55617,2026-02-22 20:39:45.619
9838,200,5966,63523,2026-02-22 20:40:45.642
9839,200,5966,62408,2026-02-22 20:41:45.900
9840,200,5966,48274,2026-02-22 20:42:46.388
9841,200,5966,385333,2026-02-22 20:43:46.136
9842,200,5966,52941,2026-02-22 20:44:46.978
9843,200,5966,57604,2026-02-22 20:45:48.017
9844,200,5966,73659,2026-02-22 20:46:48.878
9845,200,5966,73204,2026-02-22 20:47:48.165
9846,200,5966,62012,2026-02-22 20:48:48.207
9847,200,5966,59552,2026-02-22 20:49:47.919
9848,200,5966,56219,2026-02-22 20:50:47.183
9849,200,5966,53070,2026-02-22 20:51:47.076
9850,200,5966,50201,2026-02-22 20:52:46.847
9851,200,5966,52860,2026-02-22 20:53:46.453
9852,200,5966,60228,2026-02-22 20:54:46.902
9853,200,5966,66013,2026-02-22 20:55:47.686
9854,200,5966,61363,2026-02-22 20:56:46.771
9855,200,5966,52763,2026-02-22 20:57:46.128
9856,200,5966,50235,2026-02-22 20:58:47.119
9857,200,5966,55606,2026-02-22 20:59:48.129
9858,200,5966,258667,2026-02-22 21:00:49.005
9859,200,5966,54451,2026-02-22 21:01:48.716
9860,200,5966,62687,2026-02-22 21:02:48.293
9861,200,5966,59756,2026-02-22 21:03:47.565
9862,200,5966,55961,2026-02-22 21:04:47.941
9863,200,5966,58936,2026-02-22 21:05:47.919
9864,200,5966,273636,2026-02-22 21:06:47.372
9865,200,5966,50540,2026-02-22 21:07:48.191
9866,200,5966,49496,2026-02-22 21:08:47.740
9867,200,5966,54042,2026-02-22 21:09:47.808
9868,200,5966,52238,2026-02-22 21:10:46.995
9869,200,5966,52463,2026-02-22 21:11:46.836
9870,200,5966,72449,2026-02-22 21:12:47.859
9871,200,5966,55517,2026-02-22 21:13:47.882
9872,200,5966,52526,2026-02-22 21:14:48.264
9873,200,5966,52858,2026-02-22 21:15:49.224
9874,200,5966,53296,2026-02-22 21:16:50.199
9875,200,5966,253125,2026-02-22 21:17:51.010
9876,200,5966,59750,2026-02-22 21:18:51.461
9877,200,5966,56686,2026-02-22 21:19:50.575
9878,200,5966,54371,2026-02-22 21:20:50.938
9879,200,5966,52947,2026-02-22 21:21:50.344
9880,200,5966,55494,2026-02-22 21:22:49.667
9881,200,5966,60400,2026-02-22 21:23:48.878
9882,200,5966,52640,2026-02-22 21:24:48.035
9883,200,5966,62524,2026-02-22 21:25:47.116
9884,200,5966,51046,2026-02-22 21:26:48.014
9885,200,5966,50911,2026-02-22 21:27:47.501
9886,200,5966,52006,2026-02-22 21:28:46.887
9887,200,5966,60755,2026-02-22 21:29:47.073
9888,200,5966,51190,2026-02-22 21:30:47.600
9889,200,5966,53089,2026-02-22 21:31:48.498
9890,200,5966,49173,2026-02-22 21:32:48.520
9891,200,5966,58129,2026-02-22 21:33:48.774
9892,200,5966,62041,2026-02-22 21:34:48.967
9893,200,5966,53199,2026-02-22 21:35:49.716
9894,200,5966,162620,2026-02-22 21:36:49.941
9895,200,5966,59463,2026-02-22 21:37:50.226
9896,200,5966,51765,2026-02-22 21:38:50.323
9897,200,5966,79579,2026-02-22 21:39:50.763
9898,200,5966,53897,2026-02-22 21:40:51.547
9899,200,5966,53904,2026-02-22 21:41:50.983
9900,200,5966,59108,2026-02-22 21:42:51.783
9901,200,5966,53693,2026-02-22 21:43:51.528
9902,200,5966,62579,2026-02-22 21:44:51.957
9903,200,5966,51537,2026-02-22 21:45:52.576
9904,200,5966,61427,2026-02-22 21:46:52.482
9905,200,5966,61089,2026-02-22 21:47:52.758
9906,200,5966,55235,2026-02-22 21:48:53.471
9907,200,5966,66121,2026-02-22 21:49:52.710
9908,200,5966,52835,2026-02-22 21:50:52.175
9909,200,5966,50363,2026-02-22 21:51:52.272
9910,200,5966,55369,2026-02-22 21:52:51.899
9911,200,5966,55053,2026-02-22 21:53:52.795
9912,200,5966,61732,2026-02-22 21:54:51.885
9913,200,5966,325775,2026-02-22 21:55:51.252
9914,200,5966,52983,2026-02-22 21:56:52.156
9915,200,5966,53726,2026-02-22 21:57:51.794
9916,200,5966,51121,2026-02-22 21:58:50.951
9917,200,5966,59124,2026-02-22 21:59:51.274
9918,200,5966,58948,2026-02-22 22:00:51.479
9919,200,5966,56434,2026-02-22 22:01:50.824
9920,200,5966,58482,2026-02-22 22:02:50.379
9921,200,5966,47932,2026-02-22 22:03:51.278
9922,200,5966,50161,2026-02-22 22:04:50.392
9923,200,5966,51471,2026-02-22 22:05:49.839
9924,200,5966,201726,2026-02-22 22:06:49.705
9925,200,5966,58558,2026-02-22 22:07:50.579
9926,200,5966,111137,2026-02-22 22:08:49.980
9927,200,5966,51212,2026-02-22 22:09:50.782
9928,200,5966,69414,2026-02-22 22:10:50.371
9929,200,5966,61928,2026-02-22 22:11:50.846
9930,200,5966,64148,2026-02-22 22:12:51.442
9931,200,5966,52069,2026-02-22 22:13:51.938
9932,200,5966,62643,2026-02-22 22:14:51.979
9933,200,5966,56535,2026-02-22 22:15:51.444
9934,200,5966,52165,2026-02-22 22:16:50.998
9935,200,5966,52727,2026-02-22 22:17:50.529
9936,200,5966,56001,2026-02-22 22:18:49.760
9937,200,5966,52667,2026-02-22 22:19:49.426
9938,200,5966,61497,2026-02-22 22:20:49.676
9939,200,5966,73768,2026-02-22 22:21:48.848
9940,200,5966,60042,2026-02-22 22:22:48.965
9941,200,5966,50374,2026-02-22 22:23:48.312
9942,200,5966,75748,2026-02-22 22:24:48.274
9943,200,5966,61945,2026-02-22 22:25:49.145
9944,200,5966,56194,2026-02-22 22:26:48.554
9945,200,5966,64959,2026-02-22 22:27:48.814
9946,200,5966,75981,2026-02-22 22:28:49.016
9947,200,5966,63652,2026-02-22 22:29:48.120
9948,200,5966,67351,2026-02-22 22:30:49.119
9949,200,5966,61080,2026-02-22 22:31:48.943
9950,200,5966,53102,2026-02-22 22:32:49.898
9951,200,5966,201230,2026-02-22 22:33:50.230
9952,200,5966,52571,2026-02-22 22:34:50.685
9953,200,5966,65459,2026-02-22 22:35:50.359
9954,200,5966,52278,2026-02-22 22:36:51.120
9955,200,5966,51247,2026-02-22 22:37:51.481
9956,200,5966,60152,2026-02-22 22:38:50.764
9957,200,5966,53817,2026-02-22 22:39:50.492
9958,200,5966,68318,2026-02-22 22:40:51.196
9959,200,5966,62414,2026-02-22 22:41:51.952
9960,200,5966,51759,2026-02-22 22:42:52.111
9961,200,5966,57399,2026-02-22 22:43:51.214
9962,200,5966,57650,2026-02-22 22:44:50.427
9963,200,5966,61550,2026-02-22 22:45:49.728
9964,200,5966,62549,2026-02-22 22:46:50.254
9965,200,5966,60015,2026-02-22 22:47:51.015
9966,200,5966,77641,2026-02-22 22:48:51.372
9967,200,5966,55540,2026-02-22 22:49:51.443
9968,200,5966,52487,2026-02-22 22:50:52.413
9969,200,5966,61434,2026-02-22 22:51:51.630
9970,200,5966,54159,2026-02-22 22:52:51.103
9971,200,5966,58871,2026-02-22 22:53:51.127
9972,200,5966,61120,2026-02-22 22:54:51.689
9973,200,5966,56289,2026-02-22 22:55:51.896
9974,200,5966,89111,2026-02-22 22:56:52.170
9975,200,5966,57430,2026-02-22 22:57:52.204
9976,200,5966,51738,2026-02-22 22:58:52.967
9977,200,5966,56497,2026-02-22 22:59:52.734
9978,200,5966,70102,2026-02-22 23:00:52.293
9979,200,5966,55385,2026-02-22 23:01:52.906
9980,200,5966,58027,2026-02-22 23:02:52.182
9981,200,5966,52698,2026-02-22 23:03:52.440
9982,200,5966,51994,2026-02-22 23:04:52.206
9983,200,5966,55981,2026-02-22 23:05:53.030
9984,200,5966,61919,2026-02-22 23:06:53.563
9985,200,5966,59917,2026-02-22 23:07:53.594
9986,200,5966,60119,2026-02-22 23:08:52.683
9987,200,5966,61805,2026-02-22 23:09:52.325
9988,200,5966,55619,2026-02-22 23:10:52.036
9989,200,5966,271230,2026-02-22 23:11:51.907
9990,200,5966,205736,2026-02-22 23:12:51.589
9991,200,5966,54903,2026-02-22 23:13:52.458
9992,200,5966,63577,2026-02-22 23:14:52.772
9993,200,5966,61780,2026-02-22 23:15:51.968
9994,200,5966,69820,2026-02-22 23:16:52.313
9995,200,5966,59060,2026-02-22 23:17:52.355
9996,200,5966,61315,2026-02-22 23:18:52.394
9997,200,5966,54900,2026-02-22 23:19:51.976
9998,200,5966,74574,2026-02-22 23:20:51.522
9999,200,5966,54041,2026-02-22 23:21:52.093
10000,200,5966,62833,2026-02-22 23:22:52.628
10001,200,5966,57355,2026-02-22 23:23:52.452
10002,200,5966,74304,2026-02-22 23:24:52.758
10003,200,5966,58920,2026-02-22 23:25:52.112
10004,200,5966,65627,2026-02-22 23:26:52.971
10005,200,5966,54904,2026-02-22 23:27:52.144
10006,200,5966,75747,2026-02-22 23:28:51.798
10007,200,5966,54127,2026-02-22 23:29:51.773
10008,200,5966,61366,2026-02-22 23:30:52.709
10009,200,5966,64939,2026-02-22 23:31:52.913
10010,200,5966,55735,2026-02-22 23:32:52.324
10011,200,5966,63265,2026-02-22 23:33:52.184
10012,200,5966,52023,2026-02-22 23:34:52.438
10013,200,5966,84546,2026-02-22 23:35:52.092
10014,200,5966,65470,2026-02-22 23:36:51.864
10015,200,5966,62479,2026-02-22 23:37:52.207
10016,200,5966,264951,2026-02-22 23:38:53.307
10017,200,5966,61420,2026-02-22 23:39:53.498
10018,200,5966,63127,2026-02-22 23:40:54.187
10019,200,5966,54347,2026-02-22 23:41:55.040
10020,200,5966,50585,2026-02-22 23:42:54.203
10021,200,5966,62698,2026-02-22 23:43:54.670
10022,200,5966,58374,2026-02-22 23:44:54.367
10023,200,5966,66431,2026-02-22 23:45:53.520
10024,200,5966,59894,2026-02-22 23:46:53.697
10025,200,5966,58362,2026-02-22 23:47:52.919
10026,200,5966,64889,2026-02-22 23:48:53.415
10027,200,5966,69150,2026-02-22 23:49:54.023
10028,200,5966,58033,2026-02-22 23:50:54.244
10029,200,5966,54153,2026-02-22 23:51:54.532
10030,200,5966,58477,2026-02-22 23:52:55.238
10031,200,5966,66366,2026-02-22 23:53:54.941
10032,200,5966,67135,2026-02-22 23:54:55.459
10033,200,5966,58878,2026-02-22 23:55:54.680
10034,200,5966,84571,2026-02-22 23:56:53.973
10035,200,5966,80268,2026-02-22 23:57:54.768
10036,200,5966,59440,2026-02-22 23:58:55.372
10037,200,5966,71627,2026-02-22 23:59:55.067
10038,200,5966,75692,2026-02-23 00:00:55.434
10039,200,5966,57731,2026-02-23 00:01:54.564
10040,200,5966,51747,2026-02-23 00:02:53.885
10041,200,5966,54228,2026-02-23 00:03:53.989
10042,200,5966,53836,2026-02-23 00:04:53.410
10043,200,5966,54016,2026-02-23 00:05:53.856
10044,200,5966,72844,2026-02-23 00:06:54.194
10045,200,5966,72628,2026-02-23 00:07:54.493
10046,200,5966,58831,2026-02-23 00:08:55.023
10047,200,5966,57850,2026-02-23 00:09:55.736
10048,200,5966,51317,2026-02-23 00:10:55.631
10049,200,5966,61515,2026-02-23 00:11:56.471
10050,200,5966,54818,2026-02-23 00:12:56.050
10051,200,5966,56528,2026-02-23 00:13:56.498
10052,200,5966,59388,2026-02-23 00:14:56.451
10053,200,5966,63094,2026-02-23 00:15:57.484
10054,200,5966,264717,2026-02-23 00:16:57.721
10055,200,5966,67419,2026-02-23 00:17:56.998
10056,200,5966,59160,2026-02-23 00:18:57.908
10057,200,5966,60819,2026-02-23 00:19:58.948
10058,200,5966,52391,2026-02-23 00:20:59.624
10059,200,5966,64382,2026-02-23 00:21:59.701
10060,200,5966,62488,2026-02-23 00:22:59.479
10061,200,5966,79234,2026-02-23 00:23:59.488
10062,200,5966,54976,2026-02-23 00:24:59.510
10063,200,5966,58577,2026-02-23 00:25:59.825
10064,200,5966,72780,2026-02-23 00:26:58.973
10065,200,5966,263773,2026-02-23 00:27:59.645
10066,200,5966,53226,2026-02-23 00:28:59.826
10067,200,5966,55218,2026-02-23 00:29:59.508
10068,200,5966,59869,2026-02-23 00:31:00.500
10069,200,5966,75727,2026-02-23 00:31:59.703
10070,200,5966,60426,2026-02-23 00:32:59.514
10071,200,5966,91786,2026-02-23 00:33:59.093
10072,200,5966,56954,2026-02-23 00:34:58.435
10073,200,5966,158249,2026-02-23 00:35:59.572
10074,200,5966,59449,2026-02-23 00:37:00.535
10075,200,5966,120397,2026-02-23 00:38:01.143
10076,200,5966,75570,2026-02-23 00:39:01.722
10077,200,5966,55605,2026-02-23 00:40:01.017
10078,200,5966,52520,2026-02-23 00:41:01.146
10079,200,5966,62509,2026-02-23 00:42:00.719
10080,200,5966,55119,2026-02-23 00:43:00.046
10081,200,5966,75705,2026-02-23 00:44:00.861
10082,200,5966,85877,2026-02-23 00:45:01.523
10083,200,5966,52667,2026-02-23 00:46:02.237
10084,200,5966,62070,2026-02-23 00:47:01.737
10085,200,5966,69279,2026-02-23 00:48:02.300
10086,200,5966,59735,2026-02-23 00:49:02.012
10087,200,5966,68765,2026-02-23 00:50:02.681
10088,200,5966,60463,2026-02-23 00:51:01.849
10089,200,5966,76513,2026-02-23 00:52:01.285
10090,200,5966,70178,2026-02-23 00:53:00.816
10091,200,5966,52018,2026-02-23 00:54:00.949
10092,200,5966,59542,2026-02-23 00:55:00.147
10093,200,5966,205095,2026-02-23 00:55:59.360
10094,200,5966,66524,2026-02-23 00:56:58.820
10095,200,5966,57322,2026-02-23 00:57:59.295
10096,200,5966,58732,2026-02-23 00:58:58.837
10097,200,5966,63125,2026-02-23 00:59:58.207
10098,200,5966,62243,2026-02-23 01:00:57.849
10099,200,5966,60851,2026-02-23 01:01:57.713
10100,200,5966,69939,2026-02-23 01:02:57.572
10101,200,5966,53603,2026-02-23 01:03:57.960
10102,200,5966,69848,2026-02-23 01:04:58.269
10103,200,5966,67358,2026-02-23 01:05:59.067
10104,200,5966,59541,2026-02-23 01:06:59.512
10105,200,5966,54517,2026-02-23 01:07:59.472
10106,200,5966,69530,2026-02-23 01:08:59.710
10107,200,5966,91447,2026-02-23 01:10:00.241
10108,200,5966,78414,2026-02-23 01:10:59.862
10109,200,5966,62614,2026-02-23 01:12:00.725
10110,200,5966,74763,2026-02-23 01:13:00.313
10111,200,5966,71570,2026-02-23 01:14:00.259
10112,200,5966,155281,2026-02-23 01:15:01.371
10113,200,5966,93357,2026-02-23 01:16:00.897
10114,200,5966,270627,2026-02-23 01:17:01.911
10115,200,5966,74054,2026-02-23 01:18:02.305
10116,200,5966,69848,2026-02-23 01:19:01.860
10117,200,5966,55490,2026-02-23 01:20:01.536
10118,200,5966,369989,2026-02-23 01:21:02.770
10119,200,5966,66794,2026-02-23 01:22:01.944
10120,200,5966,62874,2026-02-23 01:23:02.001
10121,200,5966,60404,2026-02-23 01:24:01.279
10122,200,5966,55624,2026-02-23 01:25:00.870
10123,200,5966,71281,2026-02-23 01:26:00.378
10124,200,5966,67925,2026-02-23 01:27:00.389
10125,200,5966,60349,2026-02-23 01:27:59.561
10126,200,5966,66663,2026-02-23 01:28:59.176
10127,200,5966,64059,2026-02-23 01:30:00.015
10128,200,5966,57509,2026-02-23 01:30:59.362
10129,200,5966,54525,2026-02-23 01:32:00.010
10130,200,5966,66071,2026-02-23 01:33:00.437
10131,200,5966,59569,2026-02-23 01:34:00.435
10132,200,5966,55761,2026-02-23 01:35:01.115
10133,200,5966,57144,2026-02-23 01:36:02.049
10134,200,5966,65576,2026-02-23 01:37:02.466
10135,200,5966,103094,2026-02-23 01:38:02.516
10136,200,5966,61701,2026-02-23 01:39:03.219
10137,200,5966,64054,2026-02-23 01:40:02.520
10138,200,5966,58823,2026-02-23 01:41:02.415
10139,200,5966,70082,2026-02-23 01:42:02.557
10140,200,5966,55463,2026-02-23 01:43:02.058
10141,200,5966,65763,2026-02-23 01:44:01.373
10142,200,5966,82579,2026-02-23 01:45:02.334
10143,200,5966,55096,2026-02-23 01:46:02.143
10144,200,5966,68390,2026-02-23 01:47:01.875
10145,200,5966,64359,2026-02-23 01:48:02.393
10146,200,5966,103428,2026-02-23 01:49:01.775
10147,200,5966,74288,2026-02-23 01:50:02.137
10148,200,5966,54949,2026-02-23 01:51:01.299
10149,200,5966,68805,2026-02-23 01:52:00.934
10150,200,5966,56540,2026-02-23 01:53:00.740
10151,200,5966,70947,2026-02-23 01:54:00.674
10152,200,5966,100852,2026-02-23 01:55:00.090
10153,200,5966,69574,2026-02-23 01:56:00.627
10154,200,5966,65477,2026-02-23 01:57:00.167
10155,200,5966,87419,2026-02-23 01:58:00.411
10156,200,5966,62340,2026-02-23 01:59:01.165
10157,200,5966,66117,2026-02-23 02:00:01.498
10158,200,5966,64914,2026-02-23 02:01:01.486
10159,200,5966,98925,2026-02-23 02:02:00.899
10160,200,5966,59937,2026-02-23 02:03:01.502
10161,200,5966,60272,2026-02-23 02:04:00.808
10162,200,5966,61650,2026-02-23 02:05:00.729
10163,200,5966,204445,2026-02-23 02:06:00.711
10164,200,5966,61934,2026-02-23 02:07:00.162
10165,200,5966,77143,2026-02-23 02:08:01.067
10166,200,5966,63150,2026-02-23 02:09:01.677
10167,200,5966,55364,2026-02-23 02:10:01.447
10168,200,5966,85697,2026-02-23 02:11:01.508
10169,200,5966,59935,2026-02-23 02:12:01.466
10170,200,5966,79368,2026-02-23 02:13:01.420
10171,200,5966,60037,2026-02-23 02:14:02.465
10172,200,5966,114221,2026-02-23 02:15:03.395
10173,200,5966,89216,2026-02-23 02:16:04.042
10174,200,5966,80696,2026-02-23 02:17:03.542
10175,200,5966,75131,2026-02-23 02:18:02.670
10176,200,5966,63647,2026-02-23 02:19:02.552
10177,200,5966,92298,2026-02-23 02:20:02.729
10178,200,5966,53714,2026-02-23 02:21:03.157
10179,200,5966,258647,2026-02-23 02:22:02.451
10180,200,5966,62240,2026-02-23 02:23:02.942
10181,200,5966,61614,2026-02-23 02:24:02.737
10182,200,5966,104820,2026-02-23 02:25:02.625
10183,200,5966,55684,2026-02-23 02:26:03.666
10184,200,5966,83515,2026-02-23 02:27:04.593
10185,200,5966,63171,2026-02-23 02:28:05.379
10186,200,5966,55049,2026-02-23 02:29:04.754
10187,200,5966,55251,2026-02-23 02:30:04.053
10188,200,5966,61641,2026-02-23 02:31:03.399
10189,200,5966,79146,2026-02-23 02:32:03.596
10190,200,5966,81279,2026-02-23 02:33:03.822
10191,200,5966,56943,2026-02-23 02:34:03.304
10192,200,5966,73489,2026-02-23 02:35:03.591
10193,200,5966,63767,2026-02-23 02:36:02.938
10194,200,5966,66461,2026-02-23 02:37:02.832
10195,200,5966,54928,2026-02-23 02:38:02.110
10196,200,5966,71715,2026-02-23 02:39:02.639
10197,200,5966,80765,2026-02-23 02:40:03.307
10198,200,5966,53792,2026-02-23 02:41:03.589
10199,200,5966,79960,2026-02-23 02:42:04.602
10200,200,5966,59707,2026-02-23 02:43:04.750
10201,200,5966,61118,2026-02-23 02:44:03.913
10202,200,5966,74676,2026-02-23 02:45:04.859
10203,200,5966,73415,2026-02-23 02:46:04.776
10204,200,5966,48632,2026-02-23 02:47:05.459
10205,200,5966,54677,2026-02-23 02:48:05.520
10206,200,5966,57946,2026-02-23 02:49:05.341
10207,200,5966,75564,2026-02-23 02:50:06.034
10208,200,5966,61881,2026-02-23 02:51:07.053
10209,200,5966,60560,2026-02-23 02:52:07.594
10210,200,5966,63259,2026-02-23 02:53:08.143
10211,200,5966,271882,2026-02-23 02:54:08.142
10212,200,5966,57203,2026-02-23 02:55:07.804
10213,200,5966,63998,2026-02-23 02:56:07.666
10214,200,5966,52932,2026-02-23 02:57:07.691
10215,200,5966,65603,2026-02-23 02:58:08.615
10216,200,5966,113725,2026-02-23 02:59:09.063
10217,200,5966,94810,2026-02-23 03:00:08.573
10218,200,5966,51477,2026-02-23 03:01:08.522
10219,200,5966,59334,2026-02-23 03:02:09.546
10220,200,5966,67016,2026-02-23 03:03:09.736
10221,200,5966,76012,2026-02-23 03:04:10.549
10222,200,5966,77087,2026-02-23 03:05:11.067
10223,200,5966,73503,2026-02-23 03:06:11.945
10224,200,5966,62825,2026-02-23 03:07:12.265
10225,200,5966,60549,2026-02-23 03:08:11.686
10226,200,5966,64939,2026-02-23 03:09:12.548
10227,200,5966,72465,2026-02-23 03:10:13.164
10228,200,5966,60207,2026-02-23 03:11:12.438
10229,200,5966,77686,2026-02-23 03:12:13.253
10230,200,5966,59132,2026-02-23 03:13:12.530
10231,200,5966,55673,2026-02-23 03:14:12.034
10232,200,5966,96496,2026-02-23 03:15:13.025
10233,200,5966,63232,2026-02-23 03:16:12.294
10234,200,5966,56282,2026-02-23 03:17:11.427
10235,200,5966,57686,2026-02-23 03:18:11.706
10236,200,5966,54255,2026-02-23 03:19:11.734
10237,200,5966,57755,2026-02-23 03:20:12.231
10238,200,5966,54570,2026-02-23 03:21:11.701
10239,200,5966,196786,2026-02-23 03:22:12.179
10240,200,5966,67007,2026-02-23 03:23:12.951
10241,200,5966,66484,2026-02-23 03:24:13.624
10242,200,5966,74649,2026-02-23 03:25:13.536
10243,200,5966,60110,2026-02-23 03:26:12.879
10244,200,5966,53398,2026-02-23 03:27:11.936
10245,200,5966,64837,2026-02-23 03:28:11.993
10246,200,5966,58830,2026-02-23 03:29:11.614
10247,200,5966,52989,2026-02-23 03:30:12.185
10248,200,5966,54160,2026-02-23 03:31:12.336
10249,200,5966,67957,2026-02-23 03:32:12.782
